Car.WheelSpd_FL,Car.WheelSpd_FR,Car.WheelSpd_RL,Car.WheelSpd_RR,Car.v,Time,V0,acceleration,Mean acc.,ABS Efficiency
90.41642761,90.47442627,90.19026184,90.21179962,28.63434982,5.971,,3.62091099999979,,
90.52732849,90.58515167,90.30290985,90.32440948,28.67055893,5.981,,3.62014800000026,,
90.63805389,90.69571686,90.41568756,90.43716431,28.70676041,5.991,,3.61938399999993,,
90.74866486,90.80618286,90.52861023,90.55007172,28.74295425,6.001,,3.61862200000012,,
90.85922241,90.91661072,90.64167023,90.66311646,28.77914047,6.011,,3.61747799999996,,
90.96976471,91.0270462,90.75486755,90.77630615,28.81531525,6.021,,3.61671399999999,,
91.08034515,91.1375351,90.86819458,90.88962555,28.85148239,6.031,,3.61556999999983,,
91.19100952,91.24812317,90.98165131,91.00307465,28.88763809,6.041,,3.61442600000004,,
91.30178833,91.35883331,91.0952301,91.11663818,28.92378235,6.051,,3.61328100000016,,
91.4128952,91.46984863,91.20891571,91.2303009,28.95991516,6.061,,3.612137,,
91.52436066,91.58132935,91.32269287,91.34405518,28.99603653,6.071,,3.61099199999977,,
91.63595581,91.69297028,91.43654633,91.45786285,29.03214645,6.081,,3.61022999999996,,
91.74763489,91.80471039,91.55044556,91.57171631,29.06824875,6.091,,3.60927600000025,,
91.85947418,91.91658783,91.66443634,91.68565369,29.10434151,6.101,,3.60813100000001,,
91.97148132,92.02862549,91.77854919,91.79970551,29.14042282,6.111,,3.60698699999986,,
92.08369446,92.14084625,91.89273834,91.91381073,29.17649269,6.121,,3.60603300000015,,
92.19611359,92.25326538,92.00695801,92.02793884,29.21255302,6.131,,3.60507999999982,,
92.30873871,92.36588287,92.12117004,92.1420517,29.24860382,6.141,,3.60431699999992,,
92.42156219,92.4786911,92.23535919,92.25614166,29.28464699,6.151,,3.60317200000004,,
92.53457642,92.59168243,92.34951019,92.370224,29.32067871,6.161,,3.60259999999997,,
92.64776611,92.70484924,92.46363831,92.48426819,29.35670471,6.171,,3.60164699999999,,
92.75894928,92.81600189,92.5754776,92.59603119,29.39272118,6.181,,3.45020300000023,,
92.75962067,92.81200409,92.59350586,92.61190033,29.42722321,6.191,,3.07388300000007,,
92.78145599,92.82805634,92.63623047,92.65277863,29.45796204,6.201,,2.83050499999966,,
92.82444763,92.86793518,92.69421387,92.70968628,29.48626709,6.211,,2.70271300000005,,
92.88687897,92.92880249,92.76719666,92.78215027,29.51329422,6.221,,2.65903500000029,,
92.96297455,93.00457001,92.85082245,92.86563873,29.53988457,6.231,,2.6647569999998,,
93.04697418,93.08856964,92.94035339,92.95524597,29.56653214,6.241,,2.69050499999999,,
93.13435364,93.17581177,93.03211975,93.04716492,29.59343719,6.251,,2.71816300000012,,
93.22229767,93.26344299,93.1238327,93.13905334,29.62061882,6.261,,2.7391429999998,,
93.30956268,93.35028076,93.2144165,93.22980499,29.64801025,6.271,,2.75077900000014,,
93.39583588,93.43605042,93.30367279,93.31912994,29.67551804,6.281,,2.75440200000006,,
93.48126221,93.52096558,93.3916626,93.40720367,29.70306206,6.291,,2.75230399999984,,
93.56620789,93.60540009,93.47871399,93.49436188,29.7305851,6.301,,2.74715400000005,,
93.65100098,93.68971252,93.56516266,93.58094025,29.75805664,6.311,,2.74028800000004,,
93.73590851,93.77416992,93.65126801,93.66719818,29.78545952,6.321,,2.73361200000011,,
93.82106018,93.85894775,93.73719788,93.75331116,29.81279564,6.331,,2.7275079999999,,
93.90636444,93.94411469,93.82307434,93.8393631,29.84007072,6.341,,2.72178700000012,,
93.991745,94.02967834,93.90894318,93.92536926,29.86728859,6.351,,2.71701799999988,,
94.07740021,94.11556244,93.99478149,94.01132202,29.89445877,6.361,,2.71263099999999,,
94.16334534,94.20168304,94.08056641,94.09719849,29.92158508,6.371,,2.70862600000008,,
94.24951935,94.28798676,94.16628265,94.18297577,29.94867134,6.381,,2.70481099999991,,
94.33583069,94.37441254,94.25190735,94.26863098,29.97571945,6.391,,2.70137800000008,,
94.42223358,94.46092224,94.33742523,94.35416412,30.00273323,6.401,,2.69775400000007,,
94.50866699,94.54747009,94.42282867,94.43955994,30.02971077,6.411,,2.69451099999998,,
94.59510803,94.63401031,94.50809479,94.52481842,30.05665588,6.421,,2.69145999999978,,
94.68152618,94.72051239,94.5932312,94.60993958,30.08357048,6.431,,2.68821700000004,,
94.76787567,94.80693817,94.67821503,94.69491577,30.11045265,6.441,,2.68516600000019,,
94.85414886,94.89328003,94.76305389,94.77974701,30.13730431,6.451,,2.68211299999983,,
94.94049835,94.97971344,94.84770203,94.86439514,30.16412544,6.461,,2.67925300000016,,
95.02677155,95.0661087,94.93216705,94.9488678,30.19091797,6.471,,2.67658199999978,,
95.11281586,95.15227509,95.0164566,95.03318024,30.21768379,6.481,,2.67410300000002,,
95.19859314,95.23816681,95.10057068,95.11733246,30.24442482,6.491,,2.67181399999998,,
95.28411865,95.32378387,95.18452454,95.20134735,30.27114296,6.501,,2.66952499999995,,
95.36940765,95.4091568,95.26834869,95.28524017,30.29783821,6.511,,2.66742700000009,,
95.45443726,95.4942627,95.35202026,95.36899567,30.32451248,6.521,,2.66552000000004,,
95.53919983,95.57909393,95.43553925,95.45259857,30.35116768,6.531,,2.66361199999992,,
95.62368774,95.66363525,95.51889038,95.53605652,30.3778038,6.541,,2.66170500000023,,
95.70789337,95.74789429,95.60208893,95.61936188,30.40442085,6.551,,2.65941599999984,,
95.79183197,95.83187866,95.68511963,95.70251465,30.43101501,6.561,,2.65731900000006,,
95.87549591,95.91558838,95.76800537,95.78552246,30.4575882,6.571,,2.65502899999994,,
95.95890045,95.9990387,95.85074615,95.86838531,30.48413849,6.581,,2.65293100000008,,
96.04206085,96.08223724,95.93334961,95.95111847,30.5106678,6.591,,2.65045199999996,,
96.12498474,96.16519928,96.01582336,96.03370667,30.53717232,6.601,,2.64797200000011,,
96.20768738,96.24794006,96.09816742,96.11617279,30.56365204,6.611,,2.6454919999999,,
96.29017639,96.33047485,96.18040466,96.19851685,30.59010696,6.621,,2.64282300000005,,
96.37247467,96.41281128,96.26252747,96.28073883,30.61653519,6.631,,2.64034200000012,,
96.45458221,96.4949646,96.34454346,96.36284637,30.64293861,6.641,,2.63767299999991,,
96.53652954,96.57695007,96.4264679,96.44484711,30.66931534,6.651,,2.63500199999989,,
96.61831665,96.65877533,96.50830078,96.52674103,30.69566536,6.661,,2.63233199999995,,
96.69994354,96.74045563,96.59004211,96.60853577,30.72198868,6.671,,2.62928000000002,,
96.78141022,96.82200623,96.67170715,96.69023895,30.74828148,6.681,,2.62661000000008,,
96.86276245,96.90343475,96.75330353,96.77184296,30.77454758,6.691,,2.62374799999989,,
96.94402313,96.98474121,96.83481598,96.85335541,30.80078506,6.701,,2.62069700000005,,
97.02519226,97.06594849,96.9162674,96.93478394,30.82699203,6.711,,2.61783599999994,,
97.10630035,97.14705658,96.99765015,97.01612854,30.85317039,6.721,,2.61497500000019,,
97.18741608,97.22808838,97.07894897,97.09740448,30.87932014,6.731,,2.61173299999982,,
97.26846313,97.30914307,97.16017151,97.17858124,30.90543747,6.741,,2.60887099999998,,
97.34941101,97.39011383,97.24133301,97.25968933,30.93152618,6.751,,2.60601100000031,,
97.43027496,97.47098541,97.32242584,97.34072876,30.95758629,6.761,,2.60295899999967,,
97.51104736,97.55175018,97.40345764,97.42169952,30.98361588,6.771,,2.60009700000019,,
97.59174347,97.63243103,97.48443604,97.50260925,31.00961685,6.781,,2.59723699999981,,
97.67233276,97.71304321,97.56536102,97.58346558,31.03558922,6.791,,2.59418500000024,,
97.75286102,97.7935791,97.64622498,97.66425323,31.06153107,6.801,,2.59151399999986,,
97.83332825,97.87404633,97.72703552,97.74497986,31.08744621,6.811,,2.58846300000002,,
97.91374207,97.95443726,97.80779266,97.82564545,31.11333084,6.821,,2.58560199999991,,
97.99410248,98.03477478,97.8884964,97.90625763,31.13918686,6.831,,2.58254999999998,,
98.07440948,98.11505127,97.9691391,97.98680878,31.16501236,6.841,,2.57988000000005,,
98.15466309,98.19526672,98.04972076,98.06729889,31.19081116,6.851,,2.57663699999995,,
98.23487091,98.27542877,98.13024902,98.1477356,31.21657753,6.861,,2.57396700000001,,
98.31502533,98.35553741,98.21071625,98.2281189,31.2423172,6.871,,2.57091500000008,,
98.3951416,98.43559265,98.29112244,98.30844116,31.26802635,6.881,,2.56824500000015,,
98.47519684,98.51560211,98.37146759,98.38871002,31.2937088,6.891,,2.56519299999987,,
98.55521393,98.59555054,98.45175171,98.46892548,31.31936073,6.901,,2.56233200000011,,
98.63517761,98.67545319,98.53196716,98.5490799,31.34498405,6.911,,2.55947200000008,,
98.71508789,98.75530243,98.61211395,98.62917328,31.37057877,6.921,,2.55660999999989,,
98.79494476,98.83509827,98.69219208,98.70920563,31.39614487,6.931,,2.55393999999995,,
98.87474823,98.91483307,98.77220154,98.78916931,31.42168427,6.941,,2.55107800000012,,
98.95449066,98.99451447,98.8521347,98.86907196,31.44719505,6.951,,2.54821799999974,,
99.03417206,99.07414246,98.93199158,98.94890594,31.47267723,6.961,,2.54554800000015,,
99.11379242,99.15370178,99.01176453,99.02867126,31.49813271,6.971,,2.54287700000013,,
99.19334412,99.2332077,99.09146118,99.10836792,31.52356148,6.981,,2.54001600000002,,
99.27283478,99.31263733,99.17107391,99.18798828,31.54896164,6.991,,2.53734599999973,,
99.35224152,99.39200592,99.25061035,99.26753235,31.5743351,7.001,,2.53486600000024,,
99.43157959,99.47129822,99.33004761,99.34699249,31.59968376,7.011,,2.53200499999977,,
99.51084137,99.55052185,99.40940857,99.42637634,31.62500381,7.021,,2.52933500000019,,
99.59002686,99.62966919,99.48867035,99.50566864,31.65029716,7.031,,2.52666499999989,,
99.66912842,99.70874023,99.56784821,99.58488464,31.67556381,7.041,,2.52418500000005,,
99.74816895,99.78773499,99.64692688,99.66400146,31.70080566,7.051,,2.52151500000011,,
99.82711792,99.86667633,99.72590637,99.74303436,31.72602081,7.061,,2.51884499999981,,
99.90597534,99.94554138,99.80479431,99.82196808,31.75120926,7.071,,2.51636499999996,,
99.98472595,100.0243073,99.88358307,99.90081024,31.77637291,7.081,,2.51388500000012,,
100.0633774,100.1029663,99.96228027,99.97955322,31.80151176,7.091,,2.5112159999999,,
100.141922,100.1815262,100.0408859,100.0582047,31.82662392,7.101,,2.50873499999997,,
100.2203674,100.2599869,100.1193924,100.1367493,31.85171127,7.111,,2.50492100000024,,
100.2425842,100.2821732,100.1401978,100.1575623,31.87676048,7.121,,1.58500699999991,,
99.98309326,100.0021286,99.94261932,99.94989014,31.89261055,7.131,,1.30329099999997,,
100.1600647,100.1845627,100.1060562,100.1173096,31.90564346,7.141,,1.84860299999983,,
100.39785,100.4306717,100.3320847,100.3466568,31.92412949,7.151,,2.6702880000002,,
100.6689758,100.7150955,100.5739975,100.5944595,31.95083237,7.161,,3.14121199999988,,
100.6180267,100.6671295,100.5080795,100.5293274,31.98224449,7.171,,2.09903699999998,,
100.5183716,100.546608,100.4614182,100.4734726,32.00323486,7.181,,2.14233399999983,,
100.7923431,100.8298416,100.7112045,100.728508,32.0246582,7.191,,2.79617300000012,,
100.9111938,100.9571762,100.8096695,100.8296967,32.05261993,7.201,,2.28042600000009,,
100.7502365,100.7816467,100.686203,100.6989441,32.07542419,7.211,,2.00729399999986,,
100.9522476,100.9864807,100.8787537,100.8943481,32.09549713,7.221,,2.58979800000034,,
101.1412659,101.1845779,101.0457687,101.0649338,32.12139511,7.231,,2.39639300000007,,
100.9898987,101.0236282,100.9189911,100.932579,32.14535904,7.241,,1.99966399999951,,
101.0903702,101.1232681,101.0191956,101.0337982,32.16535568,7.251,,2.20794700000013,,
101.2768631,101.3139191,101.1973267,101.2136688,32.18743515,7.261,,2.57377599999984,,
101.269455,101.3100739,101.1798553,101.1969757,32.21317291,7.271,,2.12745700000028,,
101.3069458,101.3400192,101.2363205,101.2506332,32.23444748,7.281,,2.11067199999988,,
101.3899765,101.4241409,101.3164825,101.3313065,32.2555542,7.291,,2.16789199999994,,
101.466774,101.5016022,101.3927536,101.407753,32.27723312,7.301,,2.19574000000051,,
101.5385895,101.5739212,101.4645615,101.4796906,32.29919052,7.311,,2.20222499999991,,
101.6069565,101.6422501,101.533226,101.548378,32.32121277,7.321,,2.1957399999998,,
101.6728821,101.7079315,101.5997162,101.6147919,32.34317017,7.331,,2.18124299999971,,
101.7370758,101.7718735,101.6646881,101.6796722,32.3649826,7.341,,2.1629340000004,,
101.800087,101.8346405,101.7286072,101.7434921,32.38661194,7.351,,2.14424099999988,,
101.8622894,101.8965683,101.7917862,101.806572,32.40805435,7.361,,2.12402399999974,,
101.9238892,101.9578857,101.8544312,101.8691101,32.42929459,7.371,,2.10571300000026,,
101.9850464,102.0187759,101.9166718,101.9312515,32.45035172,7.381,,2.08740200000008,,
102.0458755,102.079361,101.9786224,101.9931183,32.47122574,7.391,,2.07061799999977,,
102.1065369,102.1397934,102.0403976,102.0548096,32.49193192,7.401,,2.05612100000039,,
102.1671906,102.2002411,102.10215,102.1164932,32.51249313,7.411,,2.04277099999999,,
102.2280807,102.2609634,102.164093,102.1783676,32.53292084,7.421,,2.03285199999996,,
102.2895966,102.3223495,102.2265472,102.2407913,32.55324936,7.431,,2.02712999999974,,
102.3523712,102.3850632,102.2900925,102.3043213,32.57352066,7.441,,2.02712999999974,,
102.4175339,102.4502716,102.3557358,102.3700027,32.59379196,7.451,,2.03819300000063,,
102.4873428,102.5203094,102.4255219,102.4399033,32.61417389,7.461,,2.15530399999935,,
102.7333527,102.7699585,102.6654816,102.6819992,32.63572693,7.471,,2.77481100000045,,
102.8369751,102.8817596,102.7474289,102.7670212,32.66347504,7.481,,2.77977000000007,,
102.930954,102.9748917,102.8377457,102.8572922,32.69127274,7.491,,2.78015099999962,,
103.0259018,103.0701981,102.9256287,102.9453964,32.71907425,7.501,,2.78205900000046,,
103.1200409,103.1648712,103.0131683,103.0330811,32.74689484,7.511,,2.78282099999956,,
103.2135468,103.2589951,103.1004868,103.1205826,32.77472305,7.521,,2.78396599999979,,
103.3065643,103.3524246,103.1876755,103.2079544,32.80256271,7.531,,2.78549200000029,,
103.3990555,103.4452209,103.2747498,103.2951813,32.83041763,7.541,,2.78625500000018,,
103.4909592,103.5374298,103.3616867,103.3822632,32.85828018,7.551,,2.78701800000007,,
103.582283,103.6290436,103.4484787,103.4692001,32.88615036,7.561,,2.78816199999952,,
103.6730499,103.720047,103.5351486,103.556015,32.91403198,7.571,,2.78930700000046,,
103.7632446,103.8104553,103.6217041,103.6427307,32.94192505,7.581,,2.78968800000001,,
103.8528824,103.9002838,103.7081833,103.7293549,32.96982193,7.591,,2.7904509999999,,
103.9419861,103.9895554,103.7945938,103.8159256,32.99772644,7.601,,2.79083300000025,,
104.0305786,104.0783005,103.8809662,103.9024582,33.02563477,7.611,,2.7912139999998,,
104.1186905,104.1665497,103.9673157,103.9889679,33.05354691,7.621,,2.7912139999998,,
104.2063599,104.2543411,104.0536804,104.07547,33.08145905,7.631,,2.79159500000006,,
104.2936249,104.3417206,104.1400909,104.1619873,33.109375,7.641,,2.79159500000006,,
104.3804016,104.4287338,104.2265396,104.2485199,33.13729095,7.651,,2.79159600000014,,
104.4667511,104.5154495,104.3130493,104.335083,33.16520691,7.661,,2.79083199999945,,
104.5528564,104.6018829,104.3996353,104.4216919,33.19311523,7.671,,2.79083300000025,,
104.6388016,104.6880875,104.4862976,104.5083542,33.22102356,7.681,,2.7904509999999,,
104.7246246,104.7741013,104.5730515,104.5950775,33.24892807,7.691,,2.78968800000001,,
104.8103485,104.8599701,104.6598969,104.6818695,33.27682495,7.701,,2.78930700000046,,
104.8960114,104.9457321,104.7468414,104.7687378,33.30471802,7.711,,2.78854299999978,,
104.9816513,105.0314255,104.8338776,104.8556747,33.33260345,7.721,,2.79579199999986,,
105.0751038,105.1250763,104.9288254,104.9506226,33.36056137,7.731,,2.84500100000002,,
105.1761703,105.2271118,105.0308838,105.0530624,33.38901138,7.741,,2.90298500000006,,
105.2790909,105.3308563,105.1348114,105.1573563,33.41804123,7.751,,2.95944200000022,,
105.3846207,105.437233,105.2407913,105.2637177,33.44763565,7.761,,2.26974499999955,,
104.7445602,104.7736664,104.6749268,104.6842499,33.4703331,7.771,,0.255203000000392,,
104.6539764,104.6595612,104.648819,104.6516266,33.47288513,7.781,,0.084685999999579,,
104.6358337,104.6419373,104.6397476,104.6413498,33.47373199,7.791,,0.079728000000046,,
104.6210022,104.6278915,104.6368408,104.637886,33.47452927,7.801,,0.079726999999963,,
104.6094284,104.6167526,104.6364594,104.6370621,33.47532654,7.811,,0.082779000000244,,
104.6026306,104.6099014,104.63974,104.6397629,33.47615433,7.821,,0.095748999999756,,
104.6033325,104.6108704,104.6491623,104.6486511,33.47711182,7.831,,0.130844000000252,,
104.6168137,104.6248398,104.669693,104.6689911,33.47842026,7.841,,0.216675000000066,,
104.6833191,104.6922531,104.7424088,104.7421875,33.48058701,7.851,,0.703430000000083,,
104.8580093,104.874588,104.9198608,104.9244156,33.48762131,7.861,,1.06239300000013,,
104.9028473,104.9204788,104.9665375,104.9716415,33.49824524,7.871,,1.08756999999997,,
104.943222,104.96138,105.0075836,105.0126419,33.50912094,7.881,,1.08680700000008,,
104.9829865,105.0012131,105.0464478,105.0512772,33.51998901,7.891,,1.08222999999938,,
105.0235062,105.0410385,105.0847092,105.0895157,33.53081131,7.901,,1.07688900000014,,
105.0648499,105.0814819,105.1227188,105.127655,33.5415802,7.911,,1.07154800000018,,
105.1068115,105.1226578,105.1606445,105.1657791,33.55229568,7.921,,1.06773400000009,,
105.1490784,105.1644287,105.1984711,105.2039108,33.56297302,7.931,,1.06391899999991,,
105.1914597,105.206543,105.2361755,105.2420197,33.57361221,7.941,,1.06124899999998,,
105.2335892,105.2487793,105.2737427,105.280014,33.5842247,7.951,,1.05857900000004,,
105.2755432,105.2909393,105.3111267,105.3178177,33.59481049,7.961,,1.05094899999969,,
105.3109055,105.3262329,105.3415451,105.3486099,33.60531998,7.971,,1.01318300000059,,
105.3389359,105.3536758,105.3640976,105.371315,33.61545181,7.981,,0.955581999999566,,
105.3597107,105.3737183,105.3796158,105.386879,33.62500763,7.991,,0.872803000000033,,
105.3668442,105.3796997,105.3822479,105.3893433,33.63373566,8.001,,0.746535999999765,,
105.3642502,105.3755951,105.3768234,105.3833923,33.64120102,8.011,,0.652695000000136,,
105.3617477,105.3725815,105.3724213,105.3788681,33.64772797,8.021,,0.484466000000339,,
105.3145981,105.3230209,105.3250656,105.3301697,33.65257263,8.031,,0.231933999999967,,
105.2648544,105.2704849,105.2770386,105.2806168,33.65489197,8.041,,0.028990999999934,,
105.2252274,105.2288208,105.240036,105.242424,33.65518188,8.051,,-0.099562999999847,,
105.198204,105.2006454,105.2158737,105.2174911,33.65418625,8.061,,-0.160599000000161,,
105.1827087,105.1847458,105.2031021,105.2043381,33.65258026,8.071,,-0.173569000000384,,
105.1752243,105.1773071,105.1980591,105.1991577,33.65084457,8.081,,-0.159453999999926,,
105.1719284,105.174263,105.1968613,105.1979446,33.64925003,8.091,,-0.136948000000103,,
105.1699677,105.1725922,105.1965942,105.1977005,33.64788055,8.101,,-0.116728999999793,,
105.1677704,105.1706161,105.1956482,105.1967545,33.64671326,8.111,,-0.1026159999995,,
105.164772,105.1677475,105.1934433,105.1945267,33.6456871,8.121,,-0.095749000000467,,
105.1609802,105.1639862,105.1900101,105.1910477,33.64472961,8.131,,-0.094222999999971,,
105.156662,105.1596603,105.1856537,105.1866379,33.64378738,8.141,,-0.096130000000017,,
105.1521835,105.1551285,105.1807785,105.1817093,33.64282608,8.151,,-0.09956399999993,,
105.1478424,105.1507339,105.1756744,105.1765671,33.64183044,8.161,,-0.102995999999678,,
105.1437454,105.1465912,105.1705551,105.1714325,33.64080048,8.171,,-0.106049000000041,,
105.1399231,105.1427307,105.1655502,105.1664352,33.63973999,8.181,,-0.108337000000347,,
105.1363983,105.1391754,105.1606979,105.1616058,33.63865662,8.191,,-0.110244999999765,,
105.1331482,105.1358948,105.1560059,105.1569595,33.63755417,8.201,,-0.11177100000026,,
105.1301346,105.1328583,105.1514511,105.1524658,33.63643646,8.211,,-0.11253300000007,,
105.1272964,105.1300049,105.1470108,105.1481018,33.63531113,8.221,,-0.114059999999938,,
105.1246109,105.1273041,105.1426697,105.1438446,33.63417053,8.231,,-0.114821999999748,,
105.1220322,105.1247253,105.1384277,105.1396942,33.63302231,8.241,,-0.115585000000351,,
105.119545,105.1222382,105.1342697,105.1356354,33.63186646,8.251,,-0.117111999999509,,
105.1171265,105.119812,105.1302032,105.1316681,33.63069534,8.261,,-0.117492000000397,,
105.1147461,105.1174393,105.1262283,105.1277924,33.62952042,8.271,,-0.118636999999922,,
105.1124039,105.1151047,105.122345,105.1240082,33.62833405,8.281,,-0.119782000000157,,
105.1100693,105.1127853,105.1185455,105.1203003,33.62713623,8.291,,-0.119781000000074,,
105.1077271,105.110466,105.1148224,105.1166687,33.62593842,8.301,,-0.120925999999599,,
105.1053619,105.1081238,105.1111755,105.1130981,33.62472916,8.311,,-0.121307999999942,,
105.1029663,105.1057434,105.1075897,105.109581,33.62351608,8.321,,-0.121689000000202,,
105.1005096,105.1033173,105.1040497,105.1061096,33.62229919,8.331,,-0.122069999999752,,
105.0979767,105.1008301,105.1005554,105.1026611,33.62107849,8.341,,-0.122452000000095,,
105.0953751,105.098259,105.0970917,105.0992355,33.61985397,8.351,,-0.122451000000012,,
105.0926743,105.0956039,105.093605,105.0958176,33.61862946,8.361,,-0.122834000000438,,
105.0899048,105.0928726,105.090065,105.0923386,33.61740112,8.371,,-0.122832999999645,,
105.0870438,105.0900497,105.0865631,105.0888214,33.61617279,8.381,,-0.122833000000355,,
105.0840836,105.0871582,105.0830994,105.0853271,33.61494446,8.391,,-0.122832999999645,,
105.0810318,105.0841675,105.079628,105.0818253,33.61371613,8.401,,-0.122833999999727,,
105.0778732,105.0810471,105.0761261,105.0782852,33.61248779,8.411,,-0.122833000000355,,
105.0745773,105.0777969,105.0725708,105.0746918,33.61125946,8.421,,-0.122452000000095,,
105.0711517,105.0744095,105.0689545,105.0710373,33.61003494,8.431,,-0.122452000000095,,
105.0675888,105.0709,105.0652771,105.0673141,33.60881042,8.441,,-0.122069999999752,,
105.0639038,105.0672607,105.0615387,105.0635223,33.60758972,8.451,,-0.122069999999752,,
105.0600967,105.0634995,105.0577316,105.0596695,33.60636902,8.461,,-0.122070000000463,,
105.0561829,105.0596237,105.0538712,105.0557632,33.60514832,8.471,,-0.122070999999835,,
105.0521698,105.0556488,105.0499496,105.051796,33.60392761,8.481,,-0.122069999999752,,
105.0480576,105.0515747,105.0459747,105.0477829,33.60270691,8.491,,-0.122070000000463,,
105.043869,105.0474091,105.041954,105.0437241,33.60148621,8.501,,-0.122452000000095,,
105.0396042,105.0431747,105.0378952,105.0396271,33.60026169,8.511,,-0.122069999999752,,
105.0352783,105.0388794,105.0337982,105.0355072,33.59904099,8.521,,-0.122452000000095,,
105.0309067,105.034523,105.0296707,105.0313568,33.59781647,8.531,,-0.122833999999727,,
105.0264893,105.0301285,105.0255203,105.0271912,33.59658813,8.541,,-0.122833000000355,,
105.022049,105.0257111,105.021347,105.0230103,33.5953598,8.551,,-0.123213999999905,,
105.0175934,105.0212631,105.0171661,105.0188217,33.59412766,8.561,,-0.12359699999962,,
105.0131302,105.0168076,105.01297,105.0146332,33.59289169,8.571,,-0.123977000000508,,
105.0086594,105.012352,105.0087738,105.0104523,33.59165192,8.581,,-0.12435899999943,,
105.0041962,105.0078964,105.00457,105.0062637,33.59040833,8.591,,-0.124741000000483,,
104.9997482,105.0034561,105.0003815,105.0020905,33.58916092,8.601,,-0.125122000000033,,
104.9953232,104.9990387,104.9961929,104.9979248,33.5879097,8.611,,-0.125884999999926,,
104.990921,104.9946442,104.992012,104.9937668,33.58665085,8.621,,-0.125884999999926,,
104.9865494,104.9902725,104.9878159,104.989624,33.585392,8.631,,-0.126647999999818,,
104.9822006,104.9859161,104.9836273,104.9854736,33.58412552,8.641,,-0.126647999999818,,
104.9778824,104.9815979,104.9794617,104.9813232,33.58285904,8.651,,-0.127411000000421,,
104.973587,104.9773102,104.9753189,104.9772034,33.58158493,8.661,,-0.127791999999971,,
104.9693375,104.973053,104.9711914,104.9731064,33.58030701,8.671,,-0.128173999999603,,
104.9651184,104.9688339,104.9670792,104.9690247,33.57902527,8.681,,-0.128937000000207,,
104.9609299,104.9646454,104.9629822,104.9649582,33.5777359,8.691,,-0.128937000000207,,
104.9567795,104.960495,104.9588928,104.960907,33.57644653,8.701,,-0.129699000000016,,
104.952652,104.9563675,104.9548187,104.9568634,33.57514954,8.711,,-0.129700000000099,,
104.9485474,104.9522629,104.9507523,104.9528275,33.57385254,8.721,,-0.130462999999992,,
104.9444656,104.9481888,104.9466934,104.9487915,33.57254791,8.731,,-0.130461999999909,,
104.9404068,104.9441223,104.9426422,104.9447632,33.57124329,8.741,,-0.130844999999624,,
104.9363632,104.9400787,104.9385986,104.9407425,33.56993484,8.751,,-0.131225000000512,,
104.9323196,104.9360428,104.9345551,104.9367142,33.56862259,8.761,,-0.131606999999434,,
104.9282913,104.9320145,104.9305115,104.9326935,33.56730652,8.771,,-0.131607000000145,,
104.924263,104.9279938,104.9264679,104.9286652,33.56599045,8.781,,-0.131988999999777,,
104.9202423,104.9239655,104.9224243,104.9246292,33.56467056,8.791,,-0.132370000000037,,
104.9162064,104.9199448,104.9183731,104.9205856,33.56334686,8.801,,-0.132370000000037,,
104.9121704,104.9159088,104.9143219,104.9165344,33.56202316,8.811,,-0.132370000000037,,
104.9081268,104.9118652,104.9102554,104.912468,33.56069946,8.821,,-0.132751000000297,,
104.9040756,104.9078217,104.9061737,104.9083939,33.55937195,8.831,,-0.13313299999993,,
104.9000092,104.9037552,104.9020844,104.9042969,33.55804062,8.841,,-0.13275199999967,,
104.8959274,104.8996811,104.8979721,104.9001846,33.5567131,8.851,,-0.13313300000064,,
104.8918228,104.8955765,104.8938446,104.8960571,33.55538177,8.861,,-0.133131999999847,,
104.8876953,104.8914566,104.8897018,104.8919067,33.55405045,8.871,,-0.133514999999562,,
104.8835526,104.8873215,104.8855438,104.8877411,33.5527153,8.881,,-0.13351400000019,,
104.8793869,104.8831635,104.8813629,104.8835602,33.55138016,8.891,,-0.133515000000273,,
104.875206,104.8789825,104.8771667,104.8793564,33.55004501,8.901,,-0.133513999999479,,
104.8710098,104.8747864,104.8729553,104.8751373,33.54870987,8.911,,-0.13351400000019,,
104.8667908,104.870575,104.8687286,104.870903,33.54737473,8.921,,-0.133895999999822,,
104.8625641,104.8663483,104.8644791,104.8666611,33.54603577,8.931,,-0.133896000000533,,
104.8583145,104.8621063,104.8602219,104.8623962,33.54469681,8.941,,-0.134277999999455,,
104.8540573,104.8578491,104.8559494,104.8581238,33.54335403,8.951,,-0.134277000000083,,
104.8497925,104.8535843,104.8516693,104.8538361,33.54201126,8.961,,-0.134277000000083,,
104.84552,104.8493118,104.847374,104.8495407,33.54066849,8.971,,-0.134278000000165,,
104.8412323,104.8450241,104.843071,104.8452377,33.53932571,8.981,,-0.134658000000343,,
104.8369446,104.8407364,104.8387604,104.8409348,33.53797913,8.991,,-0.134658999999715,,
104.8326492,104.836441,104.8344498,104.8366165,33.53663254,9.001,,-0.134658999999715,,
104.8283463,104.8321381,104.8301239,104.8322983,33.53528595,9.011,,-0.135039999999975,,
104.8240433,104.8278351,104.825798,104.8279724,33.53393555,9.021,,-0.135422000000318,,
104.8197403,104.8235321,104.8214722,104.8236542,33.53258133,9.031,,-0.135039999999975,,
104.8154373,104.8192291,104.8171387,104.8193283,33.53123093,9.041,,-0.135421999999608,,
